,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_lr,param_max_epochs,param_module__num_layers,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1430,39.85171523094177,0.10197579649413391,0.005200576782226562,0.00039949468338078205,100,0.005,500,1,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.005, 'max_epochs': 500, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1428,35.159474754333495,1.210344326677808,0.005203390121459961,0.0003985971507297417,100,0.005,500,1,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 100, 'lr': 0.005, 'max_epochs': 500, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
987,9.795023822784424,0.5124294591457589,0.0061051368713378905,0.0014939166119189668,80,0.05,300,2,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.05, 'max_epochs': 300, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1427,28.109710788726808,2.414692447573599,0.005800485610961914,0.00039995445395480446,100,0.005,400,4,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1434,12.80278820991516,0.1766286001718378,0.006999349594116211,0.002529337201916873,100,0.005,500,3,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 100, 'lr': 0.005, 'max_epochs': 500, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1350,7.6102715015411375,0.10757467890645465,0.006000089645385742,0.001548465993991536,100,0.01,300,3,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 100, 'lr': 0.01, 'max_epochs': 300, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1058,32.156911516189574,0.1237431923660892,0.004999351501464844,0.0006321090202945453,80,0.01,400,1,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 80, 'lr': 0.01, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1049,17.588484001159667,0.6781552838059007,0.0056383609771728516,0.0007744418407681032,80,0.01,300,2,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 80, 'lr': 0.01, 'max_epochs': 300, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1241,24.694211721420288,0.9062834196667842,0.005904483795166016,0.0004938578621708412,100,0.1,400,2,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 400, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1235,9.347902154922485,0.15758527915085563,0.005403280258178711,0.0004871948877117085,100,0.1,300,4,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 300, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1118,32.367337703704834,0.18077985625666163,0.006000328063964844,0.0019995928116264545,80,0.005,400,1,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1119,13.30164384841919,0.5027360009822552,0.005805397033691406,0.0007492656475651636,80,0.005,400,2,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1233,7.21836223602295,0.13800866982275997,0.006800317764282226,0.002635831861024598,100,0.1,300,4,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 300, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1232,9.588549852371216,0.4663794737721762,0.005401229858398438,0.001356280483232944,100,0.1,300,3,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 300, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1121,25.107720375061035,5.699391109713326,0.005401420593261719,0.0004917970107916949,80,0.005,400,2,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1116,23.927416563034058,1.9578893083473785,0.00480198860168457,0.00040162989254991817,80,0.005,400,1,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1122,11.27546410560608,0.22897640977307496,0.005701780319213867,0.00172079725579004,80,0.005,400,3,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1229,15.494195604324341,1.1174871301133094,0.006602239608764648,0.0019627833606752692,100,0.1,300,2,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 300, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1124,30.859544134140016,2.8432117863185753,0.005703496932983399,0.00039770870097503944,80,0.005,400,3,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1125,11.406033515930176,0.3073710451062277,0.005501079559326172,0.0004470964491028209,80,0.005,400,4,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1227,10.570765924453735,0.9052245371979347,0.006203174591064453,0.0009824994694659804,100,0.1,300,2,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 300, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1223,6.358997392654419,0.1530635913073902,0.005401182174682617,0.0004917001888634688,100,0.1,200,4,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 200, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1221,4.761273765563965,0.053402063977769955,0.005198287963867188,0.0007495280325530308,100,0.1,200,4,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 200, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1220,6.648210716247559,0.5227849720316381,0.005707502365112305,0.0014095345917776655,100,0.1,200,3,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 200, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1230,7.3539117813110355,0.07674709242678035,0.005599355697631836,0.0012006287872281267,100,0.1,300,3,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 300, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1242,9.85867781639099,0.1715009737398638,0.005400609970092773,0.0004898238866232952,100,0.1,400,3,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 400, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1244,12.78808388710022,0.28312748528459936,0.005200815200805664,0.00039889824938326134,100,0.1,400,3,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 400, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1115,22.288859367370605,2.395978359279473,0.0054013729095458984,0.0004894201632567978,80,0.005,300,4,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 300, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1266,2.4632904052734377,0.05429942900792258,0.005303430557250977,0.0004013147869921722,100,0.05,100,3,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 100, 'lr': 0.05, 'max_epochs': 100, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1106,20.944326448440552,0.04681812375460693,0.005004262924194336,4.4848049377546295e-06,80,0.005,300,1,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1265,3.8660748958587647,0.23943108131802152,0.005001163482666016,0.0006328813453514394,100,0.05,100,2,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.05, 'max_epochs': 100, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1107,9.24086527824402,0.4073843055201938,0.005000019073486328,0.0006320330673169432,80,0.005,300,2,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 300, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1263,2.559010648727417,0.08259340360131573,0.005102825164794922,0.0006643377601196827,100,0.05,100,2,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 100, 'lr': 0.05, 'max_epochs': 100, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1109,17.55993218421936,2.689185899421249,0.005199575424194336,0.0003994005969698634,80,0.005,300,2,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 300, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1262,4.128237533569336,0.0647914758017563,0.006804132461547851,0.0031210858301614847,100,0.05,100,1,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.05, 'max_epochs': 100, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1260,3.4236170291900634,0.06988684260633618,0.006600475311279297,0.002727998445269882,100,0.05,100,1,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 100, 'lr': 0.05, 'max_epochs': 100, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1259,15.645087003707886,0.17003335290472985,0.005599069595336914,0.0004885613440911697,100,0.1,500,4,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 500, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1110,8.520116758346557,0.14222618731357903,0.005401706695556641,0.0004887421675159597,80,0.005,300,3,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 300, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1257,12.150550889968873,0.03988668154412536,0.005301713943481445,0.00040122827913858806,100,0.1,500,4,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 500, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1256,17.272157192230225,1.7604783353485498,0.008001470565795898,0.0041456084364157745,100,0.1,500,3,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 500, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1112,19.50111918449402,1.5122216387217844,0.005800914764404297,0.0004008774101143592,80,0.005,300,3,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 300, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1254,12.950733137130737,0.2765901421237824,0.005202007293701172,0.00039891996595194297,100,0.1,500,3,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 500, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1113,8.697860431671142,0.16033127553638496,0.005403709411621094,0.0004873055856226168,80,0.005,300,4,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 300, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1253,35.73535161018371,1.2352481728013294,0.007301807403564453,0.002993657235630007,100,0.1,500,2,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 500, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1247,12.467551755905152,0.17023255488644629,0.006305265426635742,0.000606639672659372,100,0.1,400,4,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 400, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1218,5.6207725524902346,0.2621774609600757,0.005000686645507813,3.7745509008719065e-06,100,0.1,200,3,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 200, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1268,3.8341096878051757,0.3806488344526228,0.005305433273315429,0.0006096853516967891,100,0.05,100,3,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.05, 'max_epochs': 100, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1217,9.619512367248536,0.4482618868229037,0.004797840118408203,0.0003993244760080075,100,0.1,200,2,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 200, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1127,36.067453718185426,0.3710776668335204,0.006502103805541992,0.0022799400072985596,80,0.005,400,4,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1185,14.992064332962036,1.1687492349742736,0.006399774551391601,0.001020572806318806,80,0.001,400,4,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 400, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1139,44.84027624130249,4.67528335142187,0.0061986446380615234,0.00040020604929276525,80,0.005,500,4,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 500, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1140,3.8846467971801757,0.20954143441767464,0.0051997661590576175,0.00039966468741691716,80,0.001,100,1,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 100, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1182,15.742269563674927,1.8126057360904582,0.005598211288452148,0.0008008619061962025,80,0.001,400,3,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 400, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1179,15.486401176452636,1.039277791617419,0.004998302459716797,2.125003810420722e-06,80,0.001,400,2,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 400, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1176,23.32730326652527,1.8347874646265931,0.005210304260253906,0.0003942307143655129,80,0.001,400,1,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1173,13.300651359558106,0.8034132489318294,0.005399513244628906,0.0004902328339518423,80,0.001,300,4,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 300, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1187,27.60676736831665,11.175968204804718,0.005600404739379883,0.0004908171614715424,80,0.001,400,4,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 400, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1172,20.232296466827393,4.53332201072925,0.005836343765258789,0.00042180435539782853,80,0.001,300,3,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 300, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1170,10.845223426818848,1.8537648790243668,0.005200767517089843,0.000749820019341301,80,0.001,300,3,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 300, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1167,13.313032531738282,0.8402791897350987,0.0051996707916259766,0.0004003099772905591,80,0.001,300,2,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 300, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1146,4.47896819114685,0.2955886424816604,0.00500030517578125,0.0006319573858491815,80,0.001,100,3,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 100, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1164,16.27989778518677,0.8235823487450366,0.005399894714355469,0.000489726187095153,80,0.001,300,1,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1161,9.995259141921997,1.0979736898887722,0.00570383071899414,0.0006046014359569025,80,0.001,200,4,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 200, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1149,4.387111520767212,0.7819438880118841,0.006600093841552734,0.002733051302653801,80,0.001,100,4,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 100, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1158,9.390537691116332,0.4178790354953306,0.005399179458618164,0.0004912844331791199,80,0.001,200,3,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 200, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1143,4.115402603149414,0.36930496977983196,0.005503368377685547,0.0004467753585526392,80,0.001,100,2,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 100, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1137,13.994705820083619,0.15694351167465959,0.005200529098510742,0.00039928028844990704,80,0.005,500,4,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 500, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
1136,37.040947675704956,4.995751824856907,0.006204557418823242,0.0019389494068341763,80,0.005,500,3,<class 'torch.optim.adadelta.Adadelta'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 500, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adadelta.Adadelta'>}",0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,652
